_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs/0/WhPerMile,userInputs/0/kWhRequested,userInputs/0/milesRequested,userInputs/0/minutesAvailable,userInputs/0/modifiedAt,userInputs/0/paymentRequired,userInputs/0/requestedDeparture,userInputs/0/userID,userInputs/0,userInputs/1/WhPerMile,userInputs/1/kWhRequested,userInputs/1/milesRequested,userInputs/1/minutesAvailable,userInputs/1/modifiedAt,userInputs/1/paymentRequired,userInputs/1/requestedDeparture,userInputs/1/userID,userInputs/2/WhPerMile,userInputs/2/kWhRequested,userInputs/2/milesRequested,userInputs/2/minutesAvailable,userInputs/2/modifiedAt,userInputs/2/paymentRequired,userInputs/2/requestedDeparture,userInputs/2/userID,userInputs/3/WhPerMile,userInputs/3/kWhRequested,userInputs/3/milesRequested,userInputs/3/minutesAvailable,userInputs/3/modifiedAt,userInputs/3/paymentRequired,userInputs/3/requestedDeparture,userInputs/3/userID,userInputs/4/WhPerMile,userInputs/4/kWhRequested,userInputs/4/milesRequested,userInputs/4/minutesAvailable,userInputs/4/modifiedAt,userInputs/4/paymentRequired,userInputs/4/requestedDeparture,userInputs/4/userID,userInputs/5/WhPerMile,userInputs/5/kWhRequested,userInputs/5/milesRequested,userInputs/5/minutesAvailable,userInputs/5/modifiedAt,userInputs/5/paymentRequired,userInputs/5/requestedDeparture,userInputs/5/userID,userInputs/6/WhPerMile,userInputs/6/kWhRequested,userInputs/6/milesRequested,userInputs/6/minutesAvailable,userInputs/6/modifiedAt,userInputs/6/paymentRequired,userInputs/6/requestedDeparture,userInputs/6/userID,userInputs/7/WhPerMile,userInputs/7/kWhRequested,userInputs/7/milesRequested,userInputs/7/minutesAvailable,userInputs/7/modifiedAt,userInputs/7/paymentRequired,userInputs/7/requestedDeparture,userInputs/7/userID,userInputs/8/WhPerMile,userInputs/8/kWhRequested,userInputs/8/milesRequested,userInputs/8/minutesAvailable,userInputs/8/modifiedAt,userInputs/8/paymentRequired,userInputs/8/requestedDeparture,userInputs/8/userID,userInputs/9/WhPerMile,userInputs/9/kWhRequested,userInputs/9/milesRequested,userInputs/9/minutesAvailable,userInputs/9/modifiedAt,userInputs/9/paymentRequired,userInputs/9/requestedDeparture,userInputs/9/userID
5fdd57d8f9af8b16e6675e0f,39,"Tue, 01 Dec 2020 17:32:45 GMT","Wed, 02 Dec 2020 02:10:17 GMT","Tue, 01 Dec 2020 20:29:36 GMT",10.166,2_39_139_28_2020-12-01 17:32:44.966564,2,CA-303,2-39-139-28,America/Los_Angeles,9048.0,450.0,13.5,30.0,300.0,"Tue, 01 Dec 2020 17:32:55 GMT",True,"Tue, 01 Dec 2020 22:32:45 GMT",9048.0,,450.0,13.5,30.0,180.0,"Tue, 01 Dec 2020 17:33:14 GMT",True,"Tue, 01 Dec 2020 20:32:45 GMT",9048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57d8f9af8b16e6675e10,39,"Tue, 01 Dec 2020 18:07:40 GMT","Tue, 01 Dec 2020 20:25:15 GMT","Tue, 01 Dec 2020 20:05:24 GMT",6.197,2_39_129_17_2020-12-01 18:07:30.772999,2,CA-307,2-39-129-17,America/Los_Angeles,5594.0,250.0,25.0,100.0,480.0,"Tue, 01 Dec 2020 18:07:39 GMT",True,"Wed, 02 Dec 2020 02:07:40 GMT",5594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57d8f9af8b16e6675e11,39,"Tue, 01 Dec 2020 21:14:07 GMT","Wed, 02 Dec 2020 01:29:00 GMT","Tue, 01 Dec 2020 21:37:48 GMT",1.471,2_39_79_380_2020-12-01 21:13:58.259139,2,CA-489,2-39-79-380,America/Los_Angeles,751.0,340.0,20.4,60.0,360.0,"Tue, 01 Dec 2020 21:14:07 GMT",True,"Wed, 02 Dec 2020 03:14:07 GMT",751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57d8f9af8b16e6675e12,39,"Tue, 01 Dec 2020 21:56:25 GMT","Wed, 02 Dec 2020 02:42:15 GMT","Tue, 01 Dec 2020 23:03:06 GMT",2.254,2_39_78_365_2020-12-01 21:56:24.945792,2,CA-321,2-39-78-365,America/Los_Angeles,1082.0,290.0,5.8,20.0,120.0,"Tue, 01 Dec 2020 21:56:56 GMT",True,"Tue, 01 Dec 2020 23:56:25 GMT",1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57d8f9af8b16e6675e13,39,"Tue, 01 Dec 2020 22:40:53 GMT","Tue, 01 Dec 2020 23:12:44 GMT",,8.753,2_39_81_4550_2020-12-01 22:40:52.813654,2,11900388,2-39-81-4550,America/Los_Angeles,7132.0,274.0,8.22,30.0,480.0,"Tue, 01 Dec 2020 22:42:13 GMT",True,"Wed, 02 Dec 2020 06:40:53 GMT",7132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57d8f9af8b16e6675e14,39,"Wed, 02 Dec 2020 00:02:33 GMT","Wed, 02 Dec 2020 00:27:39 GMT",,17.846,2_39_81_4550_2020-12-02 00:02:28.745880,2,11900388,2-39-81-4550,America/Los_Angeles,1895.0,283.0,84.9,300.0,865.0,"Wed, 02 Dec 2020 00:02:32 GMT",True,"Wed, 02 Dec 2020 14:27:33 GMT",1895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57d8f9af8b16e6675e15,39,"Wed, 02 Dec 2020 01:33:06 GMT","Wed, 02 Dec 2020 02:21:23 GMT",,14.042,2_39_81_4550_2020-12-02 01:33:06.186501,2,11900388,2-39-81-4550,America/Los_Angeles,316.0,290.0,20.3,70.0,146.0,"Wed, 02 Dec 2020 01:33:29 GMT",True,"Wed, 02 Dec 2020 03:59:06 GMT",316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57d8f9af8b16e6675e16,39,"Wed, 02 Dec 2020 02:22:24 GMT","Wed, 02 Dec 2020 02:38:31 GMT",,10.061,2_39_81_4550_2020-12-02 02:22:24.276303,2,11900388,2-39-81-4550,America/Los_Angeles,1085.0,283.0,56.6,200.0,589.0,"Wed, 02 Dec 2020 02:22:34 GMT",True,"Wed, 02 Dec 2020 12:11:24 GMT",1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57d8f9af8b16e6675e17,39,"Wed, 02 Dec 2020 02:38:46 GMT","Wed, 02 Dec 2020 04:39:37 GMT","Wed, 02 Dec 2020 04:39:08 GMT",6.296,2_39_129_17_2020-12-02 02:38:46.016523,2,CA-307,2-39-129-17,America/Los_Angeles,1395.0,250.0,7.5,30.0,488.0,"Wed, 02 Dec 2020 02:38:49 GMT",True,"Wed, 02 Dec 2020 10:46:46 GMT",1395.0,,250.0,7.5,30.0,174.0,"Wed, 02 Dec 2020 02:39:48 GMT",True,"Wed, 02 Dec 2020 05:32:46 GMT",1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57d8f9af8b16e6675e18,39,"Wed, 02 Dec 2020 02:39:38 GMT","Wed, 02 Dec 2020 04:40:06 GMT","Wed, 02 Dec 2020 04:39:53 GMT",13.73,2_39_128_18_2020-12-02 02:39:38.310850,2,CA-308,2-39-128-18,America/Los_Angeles,1085.0,283.0,56.6,200.0,589.0,"Wed, 02 Dec 2020 02:39:45 GMT",True,"Wed, 02 Dec 2020 12:28:38 GMT",1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57dbf9af8b16e6675e19,39,"Wed, 02 Dec 2020 15:59:51 GMT","Wed, 02 Dec 2020 16:46:05 GMT","Wed, 02 Dec 2020 16:44:37 GMT",1.469,2_39_125_21_2020-12-02 15:59:50.515298,2,CA-311,2-39-125-21,America/Los_Angeles,1746.0,350.0,35.0,100.0,534.0,"Wed, 02 Dec 2020 16:00:06 GMT",True,"Thu, 03 Dec 2020 00:53:51 GMT",1746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57dbf9af8b16e6675e1a,39,"Wed, 02 Dec 2020 16:39:53 GMT","Wed, 02 Dec 2020 17:32:40 GMT",,30.191,2_39_81_4550_2020-12-02 16:39:52.879257,2,11900388,2-39-81-4550,America/Los_Angeles,5855.0,286.0,62.92,220.0,634.0,"Wed, 02 Dec 2020 16:40:04 GMT",True,"Thu, 03 Dec 2020 03:13:53 GMT",5855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57dbf9af8b16e6675e1b,39,"Wed, 02 Dec 2020 17:26:14 GMT","Thu, 03 Dec 2020 03:24:49 GMT","Wed, 02 Dec 2020 19:34:37 GMT",7.247,2_39_139_28_2020-12-02 17:26:13.906907,2,CA-303,2-39-139-28,America/Los_Angeles,9048.0,450.0,13.5,30.0,300.0,"Wed, 02 Dec 2020 17:29:40 GMT",True,"Wed, 02 Dec 2020 22:26:14 GMT",9048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57dbf9af8b16e6675e1c,39,"Wed, 02 Dec 2020 23:56:10 GMT","Thu, 03 Dec 2020 01:08:48 GMT",,26.094,2_39_81_4550_2020-12-02 23:56:10.151755,2,11900388,2-39-81-4550,America/Los_Angeles,579.0,283.0,28.3,100.0,468.0,"Wed, 02 Dec 2020 23:56:44 GMT",True,"Thu, 03 Dec 2020 07:44:10 GMT",579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57dcf9af8b16e6675e1d,39,"Thu, 03 Dec 2020 20:08:23 GMT","Fri, 04 Dec 2020 01:19:30 GMT","Thu, 03 Dec 2020 21:37:26 GMT",5.057,2_39_79_379_2020-12-03 20:08:23.139073,2,CA-327,2-39-79-379,America/Los_Angeles,9048.0,450.0,13.5,30.0,180.0,"Thu, 03 Dec 2020 20:08:53 GMT",True,"Thu, 03 Dec 2020 23:08:23 GMT",9048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57dcf9af8b16e6675e1e,39,"Fri, 04 Dec 2020 00:30:31 GMT","Fri, 04 Dec 2020 00:54:03 GMT",,6.717,2_39_81_4550_2020-12-04 00:30:30.852595,2,11900388,2-39-81-4550,America/Los_Angeles,7132.0,274.0,8.22,30.0,480.0,"Fri, 04 Dec 2020 00:30:48 GMT",True,"Fri, 04 Dec 2020 08:30:31 GMT",7132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57dcf9af8b16e6675e1f,39,"Fri, 04 Dec 2020 01:20:09 GMT","Fri, 04 Dec 2020 01:42:37 GMT",,13.037,2_39_81_4550_2020-12-04 01:20:09.441134,2,11900388,2-39-81-4550,America/Los_Angeles,9499.0,299.0,29.9,100.0,480.0,"Fri, 04 Dec 2020 01:20:53 GMT",True,"Fri, 04 Dec 2020 09:20:09 GMT",9499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdd57dcf9af8b16e6675e20,39,"Fri, 04 Dec 2020 02:03:47 GMT","Fri, 04 Dec 2020 03:07:57 GMT","Fri, 04 Dec 2020 02:34:23 GMT",0.958,2_39_138_29_2020-12-04 02:03:47.036691,2,CA-304,2-39-138-29,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdffa9df9af8b1b187b7538,39,"Fri, 04 Dec 2020 14:05:12 GMT","Fri, 04 Dec 2020 19:20:53 GMT","Fri, 04 Dec 2020 15:12:29 GMT",4.775,2_39_131_30_2020-12-04 14:04:58.964143,2,CA-305,2-39-131-30,America/Los_Angeles,8677.0,310.0,15.5,50.0,240.0,"Fri, 04 Dec 2020 14:05:12 GMT",True,"Fri, 04 Dec 2020 18:05:12 GMT",8677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdffa9df9af8b1b187b7539,39,"Fri, 04 Dec 2020 15:24:19 GMT","Fri, 04 Dec 2020 15:39:02 GMT",,5.282,2_39_81_4550_2020-12-04 15:24:18.721918,2,11900388,2-39-81-4550,America/Los_Angeles,1039.0,283.0,28.3,100.0,288.0,"Fri, 04 Dec 2020 15:25:33 GMT",True,"Fri, 04 Dec 2020 20:12:19 GMT",1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdffa9df9af8b1b187b753a,39,"Fri, 04 Dec 2020 15:40:05 GMT","Fri, 04 Dec 2020 16:41:02 GMT","Fri, 04 Dec 2020 16:40:57 GMT",7.003,2_39_129_17_2020-12-04 15:40:04.826410,2,CA-307,2-39-129-17,America/Los_Angeles,1039.0,283.0,28.3,100.0,288.0,"Fri, 04 Dec 2020 15:40:42 GMT",True,"Fri, 04 Dec 2020 20:28:05 GMT",1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdffa9df9af8b1b187b753b,39,"Fri, 04 Dec 2020 18:17:47 GMT","Sat, 05 Dec 2020 05:02:56 GMT","Fri, 04 Dec 2020 21:05:22 GMT",9.724,2_39_79_379_2020-12-04 18:17:47.446616,2,CA-327,2-39-79-379,America/Los_Angeles,9048.0,450.0,13.5,30.0,180.0,"Fri, 04 Dec 2020 18:18:48 GMT",True,"Fri, 04 Dec 2020 21:17:47 GMT",9048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdffa9df9af8b1b187b753c,39,"Fri, 04 Dec 2020 19:57:53 GMT","Sat, 05 Dec 2020 01:33:34 GMT","Fri, 04 Dec 2020 21:00:12 GMT",3.919,2_39_79_382_2020-12-04 19:57:53.182631,2,CA-491,2-39-79-382,America/Los_Angeles,751.0,340.0,20.4,60.0,360.0,"Fri, 04 Dec 2020 19:57:54 GMT",True,"Sat, 05 Dec 2020 01:57:53 GMT",751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdffa9df9af8b1b187b753d,39,"Fri, 04 Dec 2020 22:23:25 GMT","Fri, 04 Dec 2020 23:09:56 GMT","Fri, 04 Dec 2020 23:09:54 GMT",1.746,2_39_78_365_2020-12-04 22:23:24.923034,2,CA-321,2-39-78-365,America/Los_Angeles,1082.0,290.0,5.8,20.0,120.0,"Fri, 04 Dec 2020 22:24:28 GMT",True,"Sat, 05 Dec 2020 00:23:25 GMT",1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdffa9df9af8b1b187b753e,39,"Fri, 04 Dec 2020 23:59:33 GMT","Sat, 05 Dec 2020 01:01:30 GMT","Sat, 05 Dec 2020 00:45:47 GMT",2.171,2_39_125_21_2020-12-04 23:59:33.228113,2,CA-311,2-39-125-21,America/Los_Angeles,1746.0,350.0,35.0,100.0,534.0,"Sat, 05 Dec 2020 00:00:11 GMT",True,"Sat, 05 Dec 2020 08:53:33 GMT",1746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdffa9df9af8b1b187b753f,39,"Sat, 05 Dec 2020 01:47:30 GMT","Sat, 05 Dec 2020 02:30:46 GMT",,19.601,2_39_81_4550_2020-12-05 01:47:30.078574,2,11900388,2-39-81-4550,America/Los_Angeles,9266.0,300.0,48.0,160.0,461.0,"Sat, 05 Dec 2020 01:47:42 GMT",True,"Sat, 05 Dec 2020 09:28:30 GMT",9266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2230,39,"Sat, 05 Dec 2020 20:24:08 GMT","Sat, 05 Dec 2020 21:18:17 GMT",,18.656,2_39_81_4550_2020-12-05 20:24:07.895287,2,11900388,2-39-81-4550,America/Los_Angeles,1316.0,283.0,28.3,100.0,480.0,"Sat, 05 Dec 2020 20:24:37 GMT",True,"Sun, 06 Dec 2020 04:24:08 GMT",1316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2231,39,"Sat, 05 Dec 2020 20:38:38 GMT","Sun, 06 Dec 2020 02:58:47 GMT","Sat, 05 Dec 2020 22:11:53 GMT",5.308,2_39_79_379_2020-12-05 20:38:23.224832,2,CA-327,2-39-79-379,America/Los_Angeles,9048.0,450.0,13.5,30.0,180.0,"Sat, 05 Dec 2020 20:38:37 GMT",True,"Sat, 05 Dec 2020 23:38:38 GMT",9048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2232,39,"Sat, 05 Dec 2020 21:24:32 GMT","Sat, 05 Dec 2020 22:02:54 GMT","Sat, 05 Dec 2020 22:03:52 GMT",0.913,2_39_139_28_2020-12-05 21:24:32.136557,2,CA-303,2-39-139-28,America/Los_Angeles,232.0,283.0,67.92,240.0,692.0,"Sat, 05 Dec 2020 22:02:30 GMT",True,"Sun, 06 Dec 2020 08:56:32 GMT",232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2233,39,"Sat, 05 Dec 2020 22:02:58 GMT","Sat, 05 Dec 2020 22:20:46 GMT","Sat, 05 Dec 2020 22:20:41 GMT",1.951,2_39_139_28_2020-12-05 22:02:57.683411,2,CA-303,2-39-139-28,America/Los_Angeles,232.0,283.0,67.92,240.0,692.0,"Sat, 05 Dec 2020 22:03:01 GMT",True,"Sun, 06 Dec 2020 09:34:58 GMT",232.0,,283.0,28.3,100.0,692.0,"Sat, 05 Dec 2020 22:03:27 GMT",True,"Sun, 06 Dec 2020 09:34:58 GMT",232.0,283.0,28.3,100.0,203.0,"Sat, 05 Dec 2020 22:03:43 GMT",True,"Sun, 06 Dec 2020 01:25:58 GMT",232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2234,39,"Sat, 05 Dec 2020 22:24:40 GMT","Sat, 05 Dec 2020 23:30:33 GMT",,13.354,2_39_81_4550_2020-12-05 22:24:39.627460,2,11900388,2-39-81-4550,America/Los_Angeles,856.0,400.0,8.0,20.0,60.0,"Sat, 05 Dec 2020 22:26:17 GMT",True,"Sat, 05 Dec 2020 23:24:40 GMT",856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2235,39,"Sat, 05 Dec 2020 23:43:17 GMT","Sun, 06 Dec 2020 00:09:04 GMT",,6.007,2_39_81_4550_2020-12-05 23:43:17.375212,2,11900388,2-39-81-4550,America/Los_Angeles,316.0,290.0,20.3,70.0,146.0,"Sat, 05 Dec 2020 23:43:44 GMT",True,"Sun, 06 Dec 2020 02:09:17 GMT",316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2236,39,"Sun, 06 Dec 2020 00:13:34 GMT","Sun, 06 Dec 2020 00:47:45 GMT",,8.299,2_39_81_4550_2020-12-06 00:13:34.030195,2,11900388,2-39-81-4550,America/Los_Angeles,7132.0,274.0,8.22,30.0,480.0,"Sun, 06 Dec 2020 00:15:21 GMT",True,"Sun, 06 Dec 2020 08:13:34 GMT",7132.0,,274.0,13.7,50.0,480.0,"Sun, 06 Dec 2020 00:24:07 GMT",True,"Sun, 06 Dec 2020 08:13:34 GMT",7132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2237,39,"Sun, 06 Dec 2020 00:56:07 GMT","Sun, 06 Dec 2020 02:47:42 GMT","Sun, 06 Dec 2020 02:47:33 GMT",12.886,2_39_131_30_2020-12-06 00:56:07.248234,2,CA-305,2-39-131-30,America/Los_Angeles,1085.0,283.0,56.6,200.0,589.0,"Sun, 06 Dec 2020 00:56:13 GMT",True,"Sun, 06 Dec 2020 10:45:07 GMT",1085.0,,283.0,28.3,100.0,589.0,"Sun, 06 Dec 2020 00:56:37 GMT",True,"Sun, 06 Dec 2020 10:45:07 GMT",1085.0,283.0,28.3,100.0,204.0,"Sun, 06 Dec 2020 00:56:58 GMT",True,"Sun, 06 Dec 2020 04:20:07 GMT",1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2238,39,"Sun, 06 Dec 2020 00:57:16 GMT","Sun, 06 Dec 2020 03:19:39 GMT","Sun, 06 Dec 2020 02:44:14 GMT",5.51,2_39_138_29_2020-12-06 00:56:58.141898,2,CA-304,2-39-138-29,America/Los_Angeles,1395.0,250.0,7.5,30.0,488.0,"Sun, 06 Dec 2020 00:57:16 GMT",True,"Sun, 06 Dec 2020 09:05:16 GMT",1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f2239,39,"Sun, 06 Dec 2020 01:13:30 GMT","Sun, 06 Dec 2020 02:02:07 GMT",,12.315,2_39_81_4550_2020-12-06 01:13:30.367470,2,11900388,2-39-81-4550,America/Los_Angeles,9248.0,295.0,29.5,100.0,480.0,"Sun, 06 Dec 2020 01:34:44 GMT",True,"Sun, 06 Dec 2020 09:13:30 GMT",9248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f223a,39,"Sun, 06 Dec 2020 01:16:36 GMT","Sun, 06 Dec 2020 02:03:41 GMT","Sun, 06 Dec 2020 01:47:15 GMT",0.915,2_39_126_20_2020-12-06 01:16:35.831457,2,CA-310,2-39-126-20,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f223b,39,"Sun, 06 Dec 2020 02:48:50 GMT","Sun, 06 Dec 2020 03:19:26 GMT",,12.833,2_39_81_4550_2020-12-06 02:48:49.854812,2,11900388,2-39-81-4550,America/Los_Angeles,1085.0,283.0,56.6,200.0,589.0,"Sun, 06 Dec 2020 02:49:14 GMT",True,"Sun, 06 Dec 2020 12:37:50 GMT",1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe14c1df9af8b1d3c7f223c,39,"Sun, 06 Dec 2020 05:25:44 GMT","Sun, 06 Dec 2020 06:01:23 GMT","Sun, 06 Dec 2020 06:01:14 GMT",2.092,2_39_131_30_2020-12-06 05:25:43.627436,2,CA-305,2-39-131-30,America/Los_Angeles,9502.0,310.0,15.5,50.0,180.0,"Sun, 06 Dec 2020 05:25:59 GMT",True,"Sun, 06 Dec 2020 08:25:44 GMT",9502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe29d9cf9af8b1f48c36618,39,"Sun, 06 Dec 2020 19:48:46 GMT","Sun, 06 Dec 2020 20:30:18 GMT",,9.971,2_39_81_4550_2020-12-06 19:48:46.408007,2,11900388,2-39-81-4550,America/Los_Angeles,9364.0,296.0,5.92,20.0,57.0,"Sun, 06 Dec 2020 19:49:04 GMT",True,"Sun, 06 Dec 2020 20:45:46 GMT",9364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe29d9cf9af8b1f48c36619,39,"Sun, 06 Dec 2020 20:14:07 GMT","Sun, 06 Dec 2020 22:44:47 GMT","Sun, 06 Dec 2020 21:34:37 GMT",4.098,2_39_79_379_2020-12-06 20:14:07.287422,2,CA-327,2-39-79-379,America/Los_Angeles,2291.0,330.0,13.2,40.0,483.0,"Sun, 06 Dec 2020 20:14:13 GMT",True,"Mon, 07 Dec 2020 04:17:07 GMT",2291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe29d9cf9af8b1f48c3661a,39,"Sun, 06 Dec 2020 22:02:12 GMT","Mon, 07 Dec 2020 06:42:46 GMT","Mon, 07 Dec 2020 02:14:51 GMT",14.897,2_39_131_30_2020-12-06 22:02:03.920457,2,CA-305,2-39-131-30,America/Los_Angeles,9502.0,310.0,15.5,50.0,180.0,"Sun, 06 Dec 2020 22:02:11 GMT",True,"Mon, 07 Dec 2020 01:02:12 GMT",9502.0,,310.0,18.6,60.0,405.0,"Mon, 07 Dec 2020 03:42:48 GMT",True,"Mon, 07 Dec 2020 04:47:12 GMT",9502.0,310.0,15.5,50.0,405.0,"Mon, 07 Dec 2020 03:43:03 GMT",True,"Mon, 07 Dec 2020 04:47:12 GMT",9502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
